,listing_url,source,name,neighborhood_overview
95,https://www.airbnb.com/rooms/4744010,city scrape,Gold Standard Beachfront Private Room - Reef Shark,"Beachfront and only a short walk to the center of town. Lots of bars, restaurants and markets nearby."
96,https://www.airbnb.com/rooms/4764996,city scrape,Weezie's Oceanfront Hotel Standard Room,Weezie's Ocean Front Hotel is located south of the main village towards the airport. It is a quiet section of the island and ideal spot for a relaxing vacation. It is one of the few areas on the island where there is not a road between the hotel and the beach.  It is about a 15 minute walk along  the beach to the center of town.
97,https://www.airbnb.com/rooms/4774977,city scrape,"Oceanfront Villa, Infinity Pool, dock, A/C & TV","The location is approximately 1.5 miles away from the village.  Headlamps and/or flashlights are necessary for night travel to & from the Village on the bikes.  Or, golf cart taxis and rentals are also readily available if you prefer."
98,https://www.airbnb.com/rooms/4853657,city scrape,Bougainvillea Beach House GOLD STANDARD CERTIFIED,
99,https://www.airbnb.com/rooms/4865826,previous scrape,Baby Bungalow!,"We are in the heart of Caye Caulker where Luciano Reyes Street meets Middle Street.  We are in the thick of nightlife so if you are light sleeper this may not be the space for you.<br /><br />Reggae Cafe' is a stone throw away, serving local budget friendly breakfast. A few doors down is the local super market and we’re a 5 minute walk to Caye Caulker’s front street restaurants and shops. If you feel like having a local libation the I&I Reggae Bar across the street is the place."
100,https://www.airbnb.com/rooms/4880194,previous scrape,Romantic vacation on the river,"Located on the banks of the Mopan River, our boutique resort is both a serene and scenic place for guests to rest in between tours or just lounge around with a good book. The quaint community of Bullet Tree is slow-paced though only a five minute drive from the bustling town of San Ignacio.<br /><br />Whether you are in your room, on our hardwood veranda, on the banks of the Mopan River or by the pool you will enjoy being relaxed and pampered as our friendly staff caters to all your needs. We focus on bringing you an unsurpassed level of service in an elegant and comfortable setting."
101,https://www.airbnb.com/rooms/4974742,city scrape,Casa Redonda Private Home 4 Bedrooms/2 baths,Casa Redonda is located 3.5 miles south of San Pedro Town in a beautiful quiet area<br />where you will enjoy the spectacular views including the Hol Chan Marine Reserve and cool breeze from the sea.
102,https://www.airbnb.com/rooms/4997035,city scrape,Private room with AC and spa waterfall shower!,The guest house is in a local neighbourhood.  This is not a resort.  I have iguanas lounging in the trees and it feels like home.
103,https://www.airbnb.com/rooms/5036440,city scrape,Marbucks #1 | Free Gourmet Breakfast & Coffee!,"Marbucks Bed and Breakfast fka Day Dreamin' Bed and Breakfast is tucked into the prestigious Tres Cocos neighborhood on the north end of Ambergris Caye.  This area is primarily composed of large, beachfront, residential homes and is quiet and very safe."
104,https://www.airbnb.com/rooms/5081251,city scrape,Modern 1 Bed Apartment in Belize (Casa Bella),Bella Vista is a sought after area of Belize City that is safe and quiet and is only a 2 minutes walk to the Caribbean Sea!
105,https://www.airbnb.com/rooms/5094589,city scrape,"Relaxing Private Villa, Belize",
106,https://www.airbnb.com/rooms/5146251,city scrape,"Stay on a Maya Site, 100 Acres Jungle, by ATM Cave","There are no other cabanas in Belize so close to the main highway yet so wild and centrally located in the Cayo District of western Belize. Our exotic jungle paradise is 1/2 mile / .8 kilometers from the George Price (Western) Highway that connects Belize City with Guatemala. Centrally located in UNITEDVILLE in the Cayo District location between Belmopan & San Ignacio, it’s a base camp for those traveling from the BZE international airport, the coast, cayes, or Tikal.  Despite it’s easy highway access, Lower Dover is secluded on 99 acres of old growth rain-forest on the Belize River, on top of a newly discovered Maya ceremonial center.<br />"
107,https://www.airbnb.com/rooms/5261351,city scrape,The Jungle Cabana at Jaguar Creek,"Jaguar Creek is nestled in the middle of the rainforest about a 30 minute drive outside of Belmopan. The location is central to all the adventures the mainland of Belize has to offer! We're across the highway from Blue Hole National Park and a few minute drive from Llamanai Chocolate. Organize a tour to visit the ATM caves, go horseback riding or ziplining. Due to our remote location access to wi-fi is very limited and sometimes non-existent depending on the weather. We welcome you to unplug and reconnect with nature."
108,https://www.airbnb.com/rooms/5267333,previous scrape,The Palms 2 Bedroom Suite at Jaguar Creek,We're nestled in one of the most beautiful - and most economically depressed - regions in the world. Jaguar Creek has been a life-giving partner with our local villages for many years and we're proud of the progress many of our neighbors have made. We believe we should be part of the solution to the poverty our friends and neighbors experience. And by staying with us you can be a part of that solution too.
109,https://www.airbnb.com/rooms/5305836,city scrape,Dolce Cabana spacious 1BR with full kitchen & pool,"Dolce Cabana is situated in the private, safe, and conveniently located Harbour Place neighborhood of Placencia - only a 5-minute walk to the nearest amenities. Harbour Place is a premier marina, flanked by canals and waterways. It is an established community with long-term owners. Our guests love our location, so close to everything, yet set back for the quiet, security and privacy they seek."
110,https://www.airbnb.com/rooms/5371049,city scrape,Comfy Apartment: Turtle Bay Villa 1bd/1bath apt,"Although we are close to everything, we are tucked back into a residential neighborhood that is fairly quiet and the ocean is a 2 minute stroll from your front door. Our neighborhood is safe and you will feel comfortable walking around no matter if it is day or night. We have bars and restaurants close by in walking distance. We are located near the airstrip, However, we are at the sweet spot where the planes have either already taken off or are coasting in for their landing, so it is pretty quiet, considering. For those that prefer a gym to the beach for a work out, it is just down the road from us and day passes to the pool are available for our guests!<br /><br />*Please note that we are not on the beach -  especially when you are reviewing the property ""Location"" category after your stay. We work really hard to do everything we can to ensure that all our reviews are 5 stars in all categories in order to keep our Superhost rating; but we cannot change our location on the island. If "
111,https://www.airbnb.com/rooms/5531325,city scrape,Caribbean Villas -Lofted Suite,Caribbean Villas hotel is an Oceanside property which includes a private dock for swimming and snorkelling. The property is just a 10 minute walk along the beach into town. 
112,https://www.airbnb.com/rooms/5557762,city scrape,Marbucks #2 | Free Gourmet Breakfast & Coffee!,"Daydreamin' is tucked into the prestigious Tres Cocos neighborhood on the north end of Ambergris Caye.  This area is primarily composed of large, beachfront, residential homes and is quiet and very safe."
113,https://www.airbnb.com/rooms/5558925,city scrape,Marbucks #3 | Free Gourmet Breakfast & Coffee!,"Marbucks Bed and Breakfast fka DayDreamin' Bed and Breakfast is tucked into the prestigious Tres Cocos neighborhood on the north end of Ambergris Caye.  This area is primarily composed of large, beachfront, residential homes and is quiet and very safe."
114,https://www.airbnb.com/rooms/5576163,previous scrape,Marbucks #4 | Free Gourmet Breakfast & Coffee!,"Marbucks Bed and Breakfast fka Day Dreamin' Bed and Breakfast is tucked into the prestigious Tres Cocos neighborhood on the north end of Ambergris Caye.  This area is primarily composed of large, beachfront, residential homes and is quiet and very safe."
115,https://www.airbnb.com/rooms/5717367,previous scrape,Comfortable and Ecological Camping,There are around 10 families who live in  this area. Most of them operate small farms but  live in nearby  Benque. It is interesting to see how farming is done using traditional tecniques. There are caves in the area. Horse riding trips  are provided  by a neighboring farmer. During the dry season river bathing is also available. You can go canoeing on your own or be acompanied by a guide or ecological instructor.<br />And our well preserved Xunantunich Temple and it's magnificent forest is only a short ferry ride from the main  highway. A butterfly farm is only a half hour away. All trips in this area are reasonably priced and conducted by experienced persons.
